Cu-Ni-Powder_250x_10_SE_png.rf.cd93ec4589ad8f4e412cb1ec0e805016 (YOLO): Detections=13, IoU=0.7664, Prec=0.8522, Rec=0.8265, Morph={'area': {'RMSE': 3497.351613391526, 'Mean of Predictions': 8734.076923076924, 'Mean of Ground Truth': 9645.76923076923, 'R2': 0.722283303550679}, 'area_convex': {'RMSE': 4380.967762773602, 'Mean of Predictions': 10193.76923076923, 'Mean of Ground Truth': 11331.846153846154, 'R2': 0.711093482432374}, 'major_axis_length': {'RMSE': 17.55644309370922, 'Mean of Predictions': 137.47096558400207, 'Mean of Ground Truth': 137.44398632356962, 'R2': 0.9103844887691784}, 'minor_axis_length': {'RMSE': 27.40362448091441, 'Mean of Predictions': 78.65672333731638, 'Mean of Ground Truth': 87.09567019791203, 'R2': 0.6730295641182921}, 'eccentricity': {'RMSE': 0.11052932909177754, 'Mean of Predictions': 0.7293537067557943, 'Mean of Ground Truth': 0.6849576213391975, 'R2': 0.8065713851132302}, 'equivalent_diameter': {'RMSE': 20.502819628535285, 'Mean of Predictions': 96.53004599928046, 'Mean of Ground Truth': 101.33172152530163, 'R2': 0.791201220185813}, 'euler_number': {'RMSE': 0.0, 'Mean of Predictions': 0.9230769230769231, 'Mean of Ground Truth': 0.9230769230769231, 'R2': 1.0}, 'extent': {'RMSE': 0.04885307940200689, 'Mean of Predictions': 0.5819400065962956, 'Mean of Ground Truth': 0.5552176871110623, 'R2': 0.9227508119707597}, 'feret_diameter_max': {'RMSE': 20.733004583769223, 'Mean of Predictions': 142.2704520341402, 'Mean of Ground Truth': 144.4517644251021, 'R2': 0.8849084722083534}, 'perimeter': {'RMSE': 126.33857301720617, 'Mean of Predictions': 412.79042884136317, 'Mean of Ground Truth': 444.80637393751203, 'R2': 0.6822275915632536}, 'solidity': {'RMSE': 0.0277341380973722, 'Mean of Predictions': 0.8027167352172075, 'Mean of Ground Truth': 0.8052154579331228, 'R2': 0.9865994161197345}}
S02_01_SE1_1000X16_png.rf.1fab57db91783570e9210e6bcb342f81 (YOLO): Detections=24, IoU=0.8197, Prec=0.9009, Rec=0.8661, Morph={'area': {'RMSE': 4117.648120185438, 'Mean of Predictions': 23920.458333333332, 'Mean of Ground Truth': 24641.75, 'R2': 0.9746248762095449}, 'area_convex': {'RMSE': 4889.965567363435, 'Mean of Predictions': 25110.125, 'Mean of Ground Truth': 25675.125, 'R2': 0.9656493114068336}, 'major_axis_length': {'RMSE': 59.03963018959109, 'Mean of Predictions': 186.69406521749343, 'Mean of Ground Truth': 196.68712593300998, 'R2': 0.6349429328147218}, 'minor_axis_length': {'RMSE': 21.091542850426965, 'Mean of Predictions': 127.87089003455041, 'Mean of Ground Truth': 132.03382100262155, 'R2': 0.9385860661358316}, 'eccentricity': {'RMSE': 0.1218996499825762, 'Mean of Predictions': 0.6679232097753977, 'Mean of Ground Truth': 0.6552219171372721, 'R2': 0.7449969583151339}, 'equivalent_diameter': {'RMSE': 27.471407245200314, 'Mean of Predictions': 148.71310632247835, 'Mean of Ground Truth': 154.55038209146102, 'R2': 0.8992288425354802}, 'euler_number': {'RMSE': 0.0, 'Mean of Predictions': 0.9583333333333334, 'Mean of Ground Truth': 0.9583333333333334, 'R2': 1.0}, 'extent': {'RMSE': 0.08534336247020526, 'Mean of Predictions': 0.7150596007760518, 'Mean of Ground Truth': 0.67731514671075, 'R2': 0.7212698030344571}, 'feret_diameter_max': {'RMSE': 66.72405956649311, 'Mean of Predictions': 197.56585850697766, 'Mean of Ground Truth': 208.70718445755145, 'R2': 0.5806720737769843}, 'perimeter': {'RMSE': 160.39991054472202, 'Mean of Predictions': 573.9474263995768, 'Mean of Ground Truth': 590.100231168525, 'R2': 0.7175687114371253}, 'solidity': {'RMSE': 0.041232568618222, 'Mean of Predictions': 0.9054401894826647, 'Mean of Ground Truth': 0.9082940645126328, 'R2': 0.9547317418518093}}
S02_02_SE1_300X18_png.rf.1a16e8c5f4e008cb2fc48c98b35778fb (YOLO): Detections=144, IoU=0.7882, Prec=0.8564, Rec=0.8912, Morph={'area': {'RMSE': 1656.3477686028243, 'Mean of Predictions': 4188.770833333333, 'Mean of Ground Truth': 4199.159722222223, 'R2': 0.6009295128673289}, 'area_convex': {'RMSE': 1846.2632738558411, 'Mean of Predictions': 4507.145833333333, 'Mean of Ground Truth': 4404.888888888889, 'R2': 0.5478646986870466}, 'major_axis_length': {'RMSE': 19.016389562483006, 'Mean of Predictions': 80.57971855931585, 'Mean of Ground Truth': 81.37136556162737, 'R2': 0.4784925241805209}, 'minor_axis_length': {'RMSE': 14.20257889949621, 'Mean of Predictions': 62.0312035352745, 'Mean of Ground Truth': 61.818189890345856, 'R2': 0.6463237037514875}, 'eccentricity': {'RMSE': 0.11365765425170125, 'Mean of Predictions': 0.572065535179195, 'Mean of Ground Truth': 0.5615672526896996, 'R2': 0.7783942704429805}, 'equivalent_diameter': {'RMSE': 15.328644490075487, 'Mean of Predictions': 68.78485109786064, 'Mean of Ground Truth': 69.24316125519971, 'R2': 0.5742734680074028}, 'euler_number': {'RMSE': 0.0, 'Mean of Predictions': 0.9861111111111112, 'Mean of Ground Truth': 0.9861111111111112, 'R2': 1.0}, 'extent': {'RMSE': 0.0840990897058289, 'Mean of Predictions': 0.7471147607820585, 'Mean of Ground Truth': 0.7038004376758524, 'R2': 0.3326378469860102}, 'feret_diameter_max': {'RMSE': 19.933274938830156, 'Mean of Predictions': 86.5459731129806, 'Mean of Ground Truth': 85.25315802790556, 'R2': 0.4544565416651478}, 'perimeter': {'RMSE': 64.90622760320582, 'Mean of Predictions': 255.7359604542611, 'Mean of Ground Truth': 248.1057473052316, 'R2': 0.39190572436083526}, 'solidity': {'RMSE': 0.04988898394599464, 'Mean of Predictions': 0.9161469832077308, 'Mean of Ground Truth': 0.9394634494815072, 'R2': 0.8262320971280195}}
S02_03_SE1_1000X24_png.rf.61ceee7fe0a4f4ccabd61c1e71524baf (YOLO): Detections=28, IoU=0.7913, Prec=0.8529, Rec=0.8252, Morph={'area': {'RMSE': 23488.724437786863, 'Mean of Predictions': 21223.178571428572, 'Mean of Ground Truth': 29048.89285714286, 'R2': 0.10310757907884605}, 'area_convex': {'RMSE': 24218.06960795419, 'Mean of Predictions': 22369.35714285714, 'Mean of Ground Truth': 30337.964285714286, 'R2': 0.0879796217019625}, 'major_axis_length': {'RMSE': 100.9674227973476, 'Mean of Predictions': 178.58852776651187, 'Mean of Ground Truth': 216.39634597300542, 'R2': -0.8283692082756124}, 'minor_axis_length': {'RMSE': 83.30272544065446, 'Mean of Predictions': 123.42861399680851, 'Mean of Ground Truth': 151.54974733099155, 'R2': -0.004256388037422454}, 'eccentricity': {'RMSE': 0.07611174706413197, 'Mean of Predictions': 0.6814042755802218, 'Mean of Ground Truth': 0.6741883404345844, 'R2': 0.8870569199589108}, 'equivalent_diameter': {'RMSE': 89.57860432950218, 'Mean of Predictions': 143.0968616014796, 'Mean of Ground Truth': 174.9202864989601, 'R2': -0.25594149234521013}, 'euler_number': {'RMSE': 0.0, 'Mean of Predictions': 1.0, 'Mean of Ground Truth': 1.0, 'R2': 1.0}, 'extent': {'RMSE': 0.06318313774919457, 'Mean of Predictions': 0.7357580346036371, 'Mean of Ground Truth': 0.7079812740578632, 'R2': 0.525874811026725}, 'feret_diameter_max': {'RMSE': 101.37495547747432, 'Mean of Predictions': 186.8180797171537, 'Mean of Ground Truth': 223.47554250787783, 'R2': -0.9011886538300407}, 'perimeter': {'RMSE': 314.8669388148589, 'Mean of Predictions': 542.76338876085, 'Mean of Ground Truth': 645.8766101433214, 'R2': -0.5174986870007818}, 'solidity': {'RMSE': 0.02335714680955372, 'Mean of Predictions': 0.9308329266115406, 'Mean of Ground Truth': 0.9432425241676675, 'R2': 0.8295178543178376}}
S04_01_SE1_1000X45_png.rf.baa89207016e4da58f6ec0ab4f2b008f (YOLO): Detections=118, IoU=0.8083, Prec=0.8782, Rec=0.8959, Morph={'area': {'RMSE': 1072.7718848614334, 'Mean of Predictions': 4928.21186440678, 'Mean of Ground Truth': 4887.932203389831, 'R2': 0.9271016490037818}, 'area_convex': {'RMSE': 1201.201566511562, 'Mean of Predictions': 5250.830508474576, 'Mean of Ground Truth': 5088.728813559322, 'R2': 0.9155080598137133}, 'major_axis_length': {'RMSE': 17.5772864327634, 'Mean of Predictions': 84.99580169135461, 'Mean of Ground Truth': 85.89281758202979, 'R2': 0.7074666475402354}, 'minor_axis_length': {'RMSE': 9.16394876497675, 'Mean of Predictions': 64.981809500007, 'Mean of Ground Truth': 64.68174670971504, 'R2': 0.9103480844226908}, 'eccentricity': {'RMSE': 0.1356306452040219, 'Mean of Predictions': 0.5801457986111109, 'Mean of Ground Truth': 0.5825382130675555, 'R2': 0.6789679896794205}, 'equivalent_diameter': {'RMSE': 11.56977323146367, 'Mean of Predictions': 72.42757734592377, 'Mean of Ground Truth': 72.81751954398612, 'R2': 0.8546768852650719}, 'euler_number': {'RMSE': 0.0, 'Mean of Predictions': 0.9915254237288136, 'Mean of Ground Truth': 0.9915254237288136, 'R2': 1.0}, 'extent': {'RMSE': 0.08993254279279389, 'Mean of Predictions': 0.7724660326354734, 'Mean of Ground Truth': 0.7317209901211232, 'R2': -0.017348626898065378}, 'feret_diameter_max': {'RMSE': 17.979570781981412, 'Mean of Predictions': 90.10994494298326, 'Mean of Ground Truth': 88.41734125568321, 'R2': 0.7116631453034261}, 'perimeter': {'RMSE': 50.90236170596429, 'Mean of Predictions': 266.95607182092044, 'Mean of Ground Truth': 256.8084615843526, 'R2': 0.7636487236221916}, 'solidity': {'RMSE': 0.043052464042154355, 'Mean of Predictions': 0.9289257790945885, 'Mean of Ground Truth': 0.9501787102080387, 'R2': 0.7857015784704289}}
S05_02_SE1_300X59_png.rf.ab223b36432318e07ad4d0e7c1d7dea6 (YOLO): Detections=97, IoU=0.7748, Prec=0.8814, Rec=0.8671, Morph={'area': {'RMSE': 1621.996790264662, 'Mean of Predictions': 4826.556701030928, 'Mean of Ground Truth': 5056.721649484536, 'R2': 0.6658252060392393}, 'area_convex': {'RMSE': 1912.6705543518299, 'Mean of Predictions': 5175.628865979382, 'Mean of Ground Truth': 5359.474226804124, 'R2': 0.5875204242862135}, 'major_axis_length': {'RMSE': 28.434371258576398, 'Mean of Predictions': 87.53366750207398, 'Mean of Ground Truth': 94.20108623223949, 'R2': 0.11576694108580976}, 'minor_axis_length': {'RMSE': 9.754365443069515, 'Mean of Predictions': 67.03791614651496, 'Mean of Ground Truth': 66.81024762548654, 'R2': 0.836009115444309}, 'eccentricity': {'RMSE': 0.164531668991423, 'Mean of Predictions': 0.5702898416397444, 'Mean of Ground Truth': 0.6130175618502188, 'R2': 0.5212193825733129}, 'equivalent_diameter': {'RMSE': 14.113100673917819, 'Mean of Predictions': 74.41789686450467, 'Mean of Ground Truth': 76.69367371807958, 'R2': 0.6420841157719045}, 'euler_number': {'RMSE': 0.0, 'Mean of Predictions': 1.0, 'Mean of Ground Truth': 1.0, 'R2': 1.0}, 'extent': {'RMSE': 0.11021539754435958, 'Mean of Predictions': 0.7614020206318256, 'Mean of Ground Truth': 0.7072814720386379, 'R2': -1.188222930642869}, 'feret_diameter_max': {'RMSE': 26.69284609624588, 'Mean of Predictions': 93.18488355249237, 'Mean of Ground Truth': 97.69979208209296, 'R2': 0.21657869674384278}, 'perimeter': {'RMSE': 72.81035519551638, 'Mean of Predictions': 277.86124824123345, 'Mean of Ground Truth': 281.33894116222615, 'R2': 0.3184566053084208}, 'solidity': {'RMSE': 0.04373146080247807, 'Mean of Predictions': 0.933446753935008, 'Mean of Ground Truth': 0.947177171023774, 'R2': -0.07892697019040518}}
S05_03_SE1_1000X65_png.rf.b1b275b60d329ab4fae1100a32dcfd4e (YOLO): Detections=12, IoU=0.7120, Prec=0.9444, Rec=0.7418, Morph={'area': {'RMSE': 66839.48479504212, 'Mean of Predictions': 41214.25, 'Mean of Ground Truth': 72484.91666666667, 'R2': -0.24077044161926686}, 'area_convex': {'RMSE': 70252.7577726787, 'Mean of Predictions': 42886.5, 'Mean of Ground Truth': 76202.66666666667, 'R2': -0.26010762049257674}, 'major_axis_length': {'RMSE': 185.81110943063743, 'Mean of Predictions': 269.5538108315122, 'Mean of Ground Truth': 363.44464354645817, 'R2': -1.8306832113955043}, 'minor_axis_length': {'RMSE': 146.28924615870088, 'Mean of Predictions': 163.17745921875823, 'Mean of Ground Truth': 229.07850068951268, 'R2': -0.13552189515285473}, 'eccentricity': {'RMSE': 0.1753264996893004, 'Mean of Predictions': 0.682094012618392, 'Mean of Ground Truth': 0.7329943825855532, 'R2': 0.3027095477567625}, 'equivalent_diameter': {'RMSE': 162.3666469017719, 'Mean of Predictions': 198.83639912608518, 'Mean of Ground Truth': 275.92269706274277, 'R2': -0.6316391406223474}, 'euler_number': {'RMSE': 0.0, 'Mean of Predictions': 1.0, 'Mean of Ground Truth': 1.0, 'R2': 1.0}, 'extent': {'RMSE': 0.04490357008744121, 'Mean of Predictions': 0.7515650126403287, 'Mean of Ground Truth': 0.7367412319384478, 'R2': 0.23270526411428283}, 'feret_diameter_max': {'RMSE': 191.17512228069467, 'Mean of Predictions': 279.94658125960245, 'Mean of Ground Truth': 373.65892785639977, 'R2': -2.1211964385322464}, 'perimeter': {'RMSE': 609.9425367228051, 'Mean of Predictions': 783.8270499524374, 'Mean of Ground Truth': 1070.1955411727338, 'R2': -1.118270553725802}, 'solidity': {'RMSE': 0.03957598945254306, 'Mean of Predictions': 0.9458401674272608, 'Mean of Ground Truth': 0.9502376649894244, 'R2': -0.17986040517528568}}
S07_03_SE1_1250X92_png.rf.03fe49af01d0314c26c63cbf31c6f316 (YOLO): Detections=18, IoU=0.7115, Prec=0.9342, Rec=0.7454, Morph={'area': {'RMSE': 54231.23429199573, 'Mean of Predictions': 29884.944444444445, 'Mean of Ground Truth': 47027.11111111111, 'R2': 0.3037491705673856}, 'area_convex': {'RMSE': 58277.77977068104, 'Mean of Predictions': 32165.5, 'Mean of Ground Truth': 50652.38888888889, 'R2': 0.29959610369418}, 'major_axis_length': {'RMSE': 176.3214638155935, 'Mean of Predictions': 231.16833051833157, 'Mean of Ground Truth': 310.7927165052671, 'R2': -0.3166293748150364}, 'minor_axis_length': {'RMSE': 109.88612886682962, 'Mean of Predictions': 123.87934951870216, 'Mean of Ground Truth': 157.97525031939142, 'R2': 0.18795703033485855}, 'eccentricity': {'RMSE': 0.15370200737366221, 'Mean of Predictions': 0.7366533116649422, 'Mean of Ground Truth': 0.7747538748688432, 'R2': 0.5823223255596459}, 'equivalent_diameter': {'RMSE': 131.06566120833622, 'Mean of Predictions': 157.22011923152942, 'Mean of Ground Truth': 206.1303955269133, 'R2': 0.012010673600099997}, 'euler_number': {'RMSE': 0.0, 'Mean of Predictions': 1.0, 'Mean of Ground Truth': 1.0, 'R2': 1.0}, 'extent': {'RMSE': 0.093129381900555, 'Mean of Predictions': 0.7090795875445896, 'Mean of Ground Truth': 0.6738284161847428, 'R2': 0.02526300699137607}, 'feret_diameter_max': {'RMSE': 182.620902405008, 'Mean of Predictions': 237.50618768778148, 'Mean of Ground Truth': 316.57155223065354, 'R2': -0.2413063362859571}, 'perimeter': {'RMSE': 528.2647918755556, 'Mean of Predictions': 665.0210876111216, 'Mean of Ground Truth': 872.0585192803806, 'R2': -0.15453081179372785}, 'solidity': {'RMSE': 0.04943887880965118, 'Mean of Predictions': 0.8983076420355935, 'Mean of Ground Truth': 0.90551124798445, 'R2': 0.24969412531617918}}
Sc1Tile_001-002-000_0-000_png.rf.05bb96317364c2a84f4eb06582dde5e9 (YOLO): Detections=300, IoU=0.6700, Prec=0.7515, Rec=0.8679, Morph={'area': {'RMSE': 2561.6958530109177, 'Mean of Predictions': 4048.0833333333335, 'Mean of Ground Truth': 4140.44, 'R2': 0.7688392524281148}, 'area_convex': {'RMSE': 3036.9659667723204, 'Mean of Predictions': 4358.61, 'Mean of Ground Truth': 4424.973333333333, 'R2': 0.7221143755314349}, 'major_axis_length': {'RMSE': 23.215649736474962, 'Mean of Predictions': 72.28426812564341, 'Mean of Ground Truth': 70.5725069021427, 'R2': 0.7380952812046322}, 'minor_axis_length': {'RMSE': 13.805545923699196, 'Mean of Predictions': 56.82268796611405, 'Mean of Ground Truth': 56.012501969709824, 'R2': 0.8610970575462925}, 'eccentricity': {'RMSE': 0.2184475710544221, 'Mean of Predictions': 0.578559118141306, 'Mean of Ground Truth': 0.4954892024249364, 'R2': 0.12646125587535362}, 'equivalent_diameter': {'RMSE': 15.31928464524727, 'Mean of Predictions': 62.237332099022474, 'Mean of Ground Truth': 61.21549456254641, 'R2': 0.8460541404015789}, 'euler_number': {'RMSE': 0.2581988897471611, 'Mean of Predictions': 1.0, 'Mean of Ground Truth': 0.9933333333333333, 'R2': -0.0006671114076051143}, 'extent': {'RMSE': 0.1607432290851589, 'Mean of Predictions': 0.8122296944487043, 'Mean of Ground Truth': 0.7039317191846431, 'R2': -3.377511821051999}, 'feret_diameter_max': {'RMSE': 23.718583477049926, 'Mean of Predictions': 78.41073790565906, 'Mean of Ground Truth': 73.73600506144452, 'R2': 0.7471766102865672}, 'perimeter': {'RMSE': 81.18765276287408, 'Mean of Predictions': 231.200438730392, 'Mean of Ground Truth': 224.87961061470898, 'R2': 0.7168810411632374}, 'solidity': {'RMSE': 0.06587276803951615, 'Mean of Predictions': 0.9312864021393373, 'Mean of Ground Truth': 0.9358484693906348, 'R2': -0.40976820415556525}}
TruForm174-2_00-37_500X16_png.rf.17ddf81ab4dd63c5ce6f66654a48c5b4 (YOLO): Detections=73, IoU=0.8425, Prec=0.9007, Rec=0.9256, Morph={'area': {'RMSE': 1718.2646191346264, 'Mean of Predictions': 6813.479452054795, 'Mean of Ground Truth': 6807.356164383562, 'R2': 0.6536336253097255}, 'area_convex': {'RMSE': 1846.9219487925056, 'Mean of Predictions': 7229.328767123287, 'Mean of Ground Truth': 7069.027397260274, 'R2': 0.6365962453656872}, 'major_axis_length': {'RMSE': 22.073272439707196, 'Mean of Predictions': 108.01928626293764, 'Mean of Ground Truth': 107.04726087163795, 'R2': 0.14058973349068193}, 'minor_axis_length': {'RMSE': 13.90395865887399, 'Mean of Predictions': 80.13141743674369, 'Mean of Ground Truth': 80.58337536454908, 'R2': 0.6372238327863329}, 'eccentricity': {'RMSE': 0.09195223377972635, 'Mean of Predictions': 0.57202910284975, 'Mean of Ground Truth': 0.5679840488527953, 'R2': 0.8463187897151168}, 'equivalent_diameter': {'RMSE': 15.024788023149302, 'Mean of Predictions': 90.24732358529654, 'Mean of Ground Truth': 90.59138152359345, 'R2': 0.5098873350602098}, 'euler_number': {'RMSE': 0.0, 'Mean of Predictions': 1.0, 'Mean of Ground Truth': 1.0, 'R2': 1.0}, 'extent': {'RMSE': 0.06291981785242538, 'Mean of Predictions': 0.7571986374924635, 'Mean of Ground Truth': 0.7350840556271833, 'R2': -0.2979417080951625}, 'feret_diameter_max': {'RMSE': 22.352502520803533, 'Mean of Predictions': 114.56736941770501, 'Mean of Ground Truth': 112.0346139730782, 'R2': 0.15384782635247152}, 'perimeter': {'RMSE': 62.10697286288996, 'Mean of Predictions': 335.38532573163803, 'Mean of Ground Truth': 323.72079336603275, 'R2': 0.2696892479003484}, 'solidity': {'RMSE': 0.039393548161278616, 'Mean of Predictions': 0.9389106733559474, 'Mean of Ground Truth': 0.9637184078990161, 'R2': -0.30297825185789073}}

(YOLO) Overall: Mean IoU=0.7488, Mean Prec=0.8736, Mean Rec=0.8296, Overall Morph={'area': {'RMSE': 11752.742701965808, 'Mean of Predictions': 13438.181742149123, 'Mean of Ground Truth': 17729.75462824265, 'R2': 0.5204675049803811}, 'area_convex': {'RMSE': 13462.410756302876, 'Mean of Predictions': 14639.02973059947, 'Mean of Ground Truth': 19438.49181883141, 'R2': 0.4930210537023322}, 'major_axis_length': {'RMSE': 59.19637832323085, 'Mean of Predictions': 138.7515749747675, 'Mean of Ground Truth': 159.99240802539384, 'R2': 0.26312988028510953}, 'minor_axis_length': {'RMSE': 38.60325053904875, 'Mean of Predictions': 90.33294427670913, 'Mean of Ground Truth': 102.39951112979169, 'R2': 0.5071403971296585}, 'eccentricity': {'RMSE': 0.11899512614010548, 'Mean of Predictions': 0.6690559687081112, 'Mean of Ground Truth': 0.6682613894166552, 'R2': 0.6066689163338461}, 'equivalent_diameter': {'RMSE': 42.51642200465538, 'Mean of Predictions': 106.13078218817418, 'Mean of Ground Truth': 120.93821516572231, 'R2': 0.44754367434695724}, 'euler_number': {'RMSE': 0.026777449392988782, 'Mean of Predictions': 0.9909274703557724, 'Mean of Ground Truth': 0.9886710600993622, 'R2': 0.9043025390509151}, 'extent': {'RMSE': 0.09202094263029376, 'Mean of Predictions': 0.7112338947984351, 'Mean of Ground Truth': 0.6685313775209928, 'R2': -0.2672564661589291}, 'feret_diameter_max': {'RMSE': 61.24965854678934, 'Mean of Predictions': 145.59454275249692, 'Mean of Ground Truth': 165.73351096120786, 'R2': 0.24548651638299884}, 'perimeter': {'RMSE': 209.54363009161253, 'Mean of Predictions': 426.78256549638627, 'Mean of Ground Truth': 490.5727850904767, 'R2': 0.287970372127076}, 'solidity': {'RMSE': 0.05376475951571854, 'Mean of Predictions': 0.899304183549255, 'Mean of Ground Truth': 0.9075604503192588, 'R2': 0.31034825146151157}}
