                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     40,                0.50154,                0.70529,                0.51521,                0.86223,                 0.8969,                0.84107,                 0.8924,                0.76091,                0.90302,                0.82505,                0.88071,                0.68821,                0.46332,                0.77808,                0.55232,                0.87245,              0.0004556,              0.0004556,              0.0004556
                     41,                0.50842,                0.82017,                0.74055,                0.85698,                0.89271,                0.83919,                0.89132,                0.76015,                 0.9009,                0.82607,                0.87988,                0.68969,                0.46238,                0.76336,                0.55833,                0.86375,               0.000416,               0.000416,               0.000416
                     42,                0.48707,                 0.7223,                0.61398,                 0.8435,                0.88229,                0.84341,                0.88936,                0.75632,                0.88834,                0.83029,                0.87647,                0.68039,                0.46382,                0.76256,                0.57027,                0.86032,              0.0003764,              0.0003764,              0.0003764
                     43,                0.49302,                 0.7664,                0.64651,                0.85121,                0.89988,                0.81388,                0.88167,                0.75115,                0.90521,                0.80589,                0.86859,                0.66885,                0.46074,                0.76504,                0.58706,                0.85943,              0.0003368,              0.0003368,              0.0003368
                     44,                0.47763,                0.76472,                0.62809,                 0.8427,                0.90805,                0.81435,                0.88194,                0.75091,                0.91176,                  0.809,                 0.8695,                0.66607,                0.44945,                0.78033,                0.56729,                0.86011,              0.0002972,              0.0002972,              0.0002972
                     45,                0.48193,                0.72282,                0.57843,                0.84189,                0.89543,                0.83097,                0.88299,                0.75165,                0.89727,                0.81897,                0.87141,                0.66706,                0.44666,                0.79603,                0.54779,                0.86092,              0.0002576,              0.0002576,              0.0002576
                     46,                0.46236,                0.70292,                0.52871,                0.83809,                0.89128,                0.83497,                 0.8857,                0.75343,                 0.8902,                0.82466,                0.87513,                0.66989,                 0.4432,                0.80042,                0.53799,                0.86288,               0.000218,               0.000218,               0.000218
                     47,                0.48463,                0.74819,                0.55472,                0.84208,                0.88716,                0.83826,                0.88587,                 0.7556,                0.88612,                0.83122,                0.87704,                0.67214,                0.43852,                0.79933,                0.53098,                0.86278,              0.0001784,              0.0001784,              0.0001784
                     48,                0.46352,                0.72216,                0.57231,                0.84318,                0.88505,                0.84106,                 0.8873,                0.75762,                0.89584,                0.82513,                0.87877,                0.67579,                0.43634,                0.77878,                0.51628,                0.86044,              0.0001388,              0.0001388,              0.0001388
                     49,                0.44438,                0.68111,                0.52259,                0.83984,                0.87704,                0.84716,                0.88901,                0.75993,                0.89899,                0.82138,                0.88021,                 0.6773,                0.43382,                0.76841,                 0.5178,                0.85918,               9.92e-05,               9.92e-05,               9.92e-05
                     50,                 0.4596,                0.70962,                0.52518,                0.83963,                0.87367,                0.84388,                0.88829,                0.76149,                0.90136,                0.81826,                0.88027,                0.67959,                0.42916,                0.76214,                0.51729,                 0.8581,               5.96e-05,               5.96e-05,               5.96e-05
